"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Aug 28 10:03:03 GMT 2023","Mon Aug 28 10:03:04 GMT 2023","436","tests.games.utils","Test get filters platforms list","TestFiltersPlatforms","","","TG103-Test filters platforms list","Проверка успешного ответа [200] при запросе фильтра по операционной системе"
"passed","Mon Aug 28 10:04:01 GMT 2023","Mon Aug 28 10:04:01 GMT 2023","384","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"skipped","Mon Aug 28 10:03:51 GMT 2023","Mon Aug 28 10:03:51 GMT 2023","418","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"passed","Mon Aug 28 10:03:38 GMT 2023","Mon Aug 28 10:03:38 GMT 2023","446","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param frozen_time","Проверка успешного ответа [200] при частичном обновлении frozen_time валидными значениями"
"passed","Mon Aug 28 10:04:10 GMT 2023","Mon Aug 28 10:04:10 GMT 2023","449","tests.payments.payment_accounts.payout","Tests put payout data","TestPaymentsPayoutDataPut","","","Update payout data field payout_type use valid value","Проверка успешного ответа [200] при изменение данных о выплатах поля payout_type используя валидные значения"
"passed","Mon Aug 28 10:02:06 GMT 2023","Mon Aug 28 10:02:07 GMT 2023","835","tests.games.reference.languages","Regression-tests delete languages","TestLanguagesDeleteRegression","","","TG91-Test deleting a language with a non-existent ID","Проверка ответа [404] при удалении языка c несуществующим ID"
"passed","Mon Aug 28 10:03:30 GMT 2023","Mon Aug 28 10:03:30 GMT 2023","413","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"skipped","Mon Aug 28 10:01:50 GMT 2023","Mon Aug 28 10:01:50 GMT 2023","0","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG12-Test system requirement read","Проверка успешного ответа [200] при запросе системных требований по ID."
"passed","Mon Aug 28 10:03:15 GMT 2023","Mon Aug 28 10:03:15 GMT 2023","410","tests.payments.external_payments.services","Test put payment services","TestPaymentsServicesPutList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем"
"passed","Mon Aug 28 10:03:57 GMT 2023","Mon Aug 28 10:03:57 GMT 2023","458","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"passed","Mon Aug 28 10:01:54 GMT 2023","Mon Aug 28 10:01:55 GMT 2023","880","tests.games.reference.genre","Test get genre","TestGenre","","","TG39-Test genre list","Проверка успешного ответа [200] при запросе списка жанров"
"passed","Mon Aug 28 10:03:48 GMT 2023","Mon Aug 28 10:03:48 GMT 2023","421","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"passed","Mon Aug 28 10:02:18 GMT 2023","Mon Aug 28 10:02:20 GMT 2023","2109","tests.games.reference.languages","Test post languages","TestLanguagesCreate","","","TG90-Test languages create","Проверка успешного ответа [201] при создании языка."
"passed","Mon Aug 28 10:01:59 GMT 2023","Mon Aug 28 10:02:00 GMT 2023","991","tests.games.reference.genre","Test patch genre","TestGenrePartialUpdate","","","Test genre partial update","Проверка успешного ответа [200] при частичном обновлении жанра"
"skipped","Mon Aug 28 10:03:25 GMT 2023","Mon Aug 28 10:03:25 GMT 2023","407","tests.payments.payment_accounts","Tests increase balance","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Mon Aug 28 10:03:28 GMT 2023","Mon Aug 28 10:03:29 GMT 2023","421","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Mon Aug 28 10:02:37 GMT 2023","Mon Aug 28 10:02:39 GMT 2023","1656","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG79-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
