"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 18 11:44:28 GMT 2023","Fri Aug 18 11:44:29 GMT 2023","488","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param frozen_time","Проверка успешного ответа [200] при изменении frozen_time владельца валидными значениями"
"skipped","Fri Aug 18 11:43:43 GMT 2023","Fri Aug 18 11:43:45 GMT 2023","1478","tests.games.reference.subgenre","Test post Subgenre","TestGenreCreate","","","Test subgenre create","Проверка успешного ответа [201] при создании поджанра"
"passed","Fri Aug 18 11:44:51 GMT 2023","Fri Aug 18 11:44:52 GMT 2023","423","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"passed","Fri Aug 18 11:44:40 GMT 2023","Fri Aug 18 11:44:40 GMT 2023","461","tests.payments.payment_accounts.owner.field_gift_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param gift_time","Проверка успешного ответа [200] при изменении gift_time владельца валидными значениями"
"skipped","Fri Aug 18 11:44:49 GMT 2023","Fri Aug 18 11:44:50 GMT 2023","460","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"passed","Fri Aug 18 11:42:43 GMT 2023","Fri Aug 18 11:42:45 GMT 2023","1240","tests.games.reference.languages","Regression-tests delete languages","TestLanguagesDeleteRegression","","","TG91-Test deleting a language with a non-existent ID","Проверка ответа [404] при удалении языка c несуществующим ID"
"passed","Fri Aug 18 11:44:24 GMT 2023","Fri Aug 18 11:44:25 GMT 2023","490","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"passed","Fri Aug 18 11:44:06 GMT 2023","Fri Aug 18 11:44:07 GMT 2023","473","tests.payments.payment_accounts","Tests get balance by uuid","TestPaymentsBalancesGet","","","Check balance data of the user","Проверка успешного ответа [200] при проверке баланса у существующего пользователя"
"skipped","Fri Aug 18 11:42:27 GMT 2023","Fri Aug 18 11:42:28 GMT 2023","923","tests.games.core.system_requirement","Test post system requirement","TestSystemRequirementCreate","","","TG10-Test system requirement create","Проверка успешного ответа [201] при создании системных требований"
"passed","Fri Aug 18 11:44:10 GMT 2023","Fri Aug 18 11:44:10 GMT 2023","440","tests.payments.payment_accounts.owner.field_commission","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param commission","Проверка успешного ответа [200] при частичном обновлении commission валидными значениями"
"passed","Fri Aug 18 11:44:12 GMT 2023","Fri Aug 18 11:44:12 GMT 2023","388","tests.payments.payment_accounts.owner.field_commission","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param commission","Проверка успешного ответа [200] при частичном обновлении commission валидными значениями"
"passed","Fri Aug 18 11:44:44 GMT 2023","Fri Aug 18 11:44:44 GMT 2023","471","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param payout_day_of_month","Проверка успешного ответа [200] при частичном обновлении payout_day_of_month валидными значениями"
"passed","Fri Aug 18 11:44:44 GMT 2023","Fri Aug 18 11:44:45 GMT 2023","385","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param payout_day_of_month","Проверка успешного ответа [200] при частичном обновлении payout_day_of_month валидными значениями"
"passed","Fri Aug 18 11:44:19 GMT 2023","Fri Aug 18 11:44:19 GMT 2023","452","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"passed","Fri Aug 18 11:44:43 GMT 2023","Fri Aug 18 11:44:43 GMT 2023","421","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"skipped","Fri Aug 18 11:43:40 GMT 2023","Fri Aug 18 11:43:40 GMT 2023","0","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","Test subgenre read","Проверка успешного ответа [200] при запросе поджанра по ID."
"skipped","Fri Aug 18 11:43:33 GMT 2023","Fri Aug 18 11:43:33 GMT 2023","0","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG19-Test product languages  read","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Fri Aug 18 11:43:32 GMT 2023","Fri Aug 18 11:43:33 GMT 2023","912","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG17-Test product languages list","Проверка успешного ответа [200] при запросе списка языков продукта"
"passed","Fri Aug 18 11:44:10 GMT 2023","Fri Aug 18 11:44:11 GMT 2023","399","tests.payments.payment_accounts.owner.field_commission","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param commission","Проверка успешного ответа [200] при частичном обновлении commission валидными значениями"
"passed","Fri Aug 18 11:44:48 GMT 2023","Fri Aug 18 11:44:48 GMT 2023","444","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"skipped","Fri Aug 18 11:44:31 GMT 2023","Fri Aug 18 11:44:31 GMT 2023","422","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"passed","Fri Aug 18 11:44:36 GMT 2023","Fri Aug 18 11:44:36 GMT 2023","475","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"passed","Fri Aug 18 11:43:39 GMT 2023","Fri Aug 18 11:43:40 GMT 2023","962","tests.games.reference.subgenre","Test get subgenre","TestSubgenre","","","TG101-Test subgenre list","Проверка успешного ответа [200] при запросе списка поджанров"
"skipped","Fri Aug 18 11:44:41 GMT 2023","Fri Aug 18 11:44:42 GMT 2023","397","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"skipped","Fri Aug 18 11:44:18 GMT 2023","Fri Aug 18 11:44:19 GMT 2023","420","tests.payments.payment_accounts.owner.field_commission","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param commission","Проверка успешного ответа [200] при изменении commission владельца валидными значениями"
"skipped","Fri Aug 18 11:43:12 GMT 2023","Fri Aug 18 11:43:13 GMT 2023","1704","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG88-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Fri Aug 18 11:42:57 GMT 2023","Fri Aug 18 11:42:59 GMT 2023","1903","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG76-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"skipped","Fri Aug 18 11:43:42 GMT 2023","Fri Aug 18 11:43:42 GMT 2023","0","tests.games.reference.subgenre","Test patch subgenre","TestSubgenrePartialUpdate","","","Test subgenre partial update","Проверка успешного ответа [200] при частичном обновлении поджанра"
"passed","Fri Aug 18 11:44:39 GMT 2023","Fri Aug 18 11:44:39 GMT 2023","391","tests.payments.payment_accounts.owner.field_gift_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param gift_time","Проверка успешного ответа [200] при изменении gift_time владельца валидными значениями"
"skipped","Fri Aug 18 11:44:50 GMT 2023","Fri Aug 18 11:44:50 GMT 2023","407","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"passed","Fri Aug 18 11:44:27 GMT 2023","Fri Aug 18 11:44:28 GMT 2023","463","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"skipped","Fri Aug 18 11:44:09 GMT 2023","Fri Aug 18 11:44:10 GMT 2023","431","tests.payments.payment_accounts","Tests increase balance","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Fri Aug 18 11:44:15 GMT 2023","Fri Aug 18 11:44:16 GMT 2023","444","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Fri Aug 18 11:44:23 GMT 2023","Fri Aug 18 11:44:23 GMT 2023","396","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param frozen_time","Проверка успешного ответа [200] при частичном обновлении frozen_time валидными значениями"
"passed","Fri Aug 18 11:44:11 GMT 2023","Fri Aug 18 11:44:12 GMT 2023","472","tests.payments.payment_accounts.owner.field_commission","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param commission","Проверка успешного ответа [200] при частичном обновлении commission валидными значениями"
"passed","Fri Aug 18 11:44:14 GMT 2023","Fri Aug 18 11:44:14 GMT 2023","468","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Fri Aug 18 11:43:20 GMT 2023","Fri Aug 18 11:43:22 GMT 2023","1581","tests.games.reference.languages","Test put languages","TestLanguagesUpdate","","","TG100-Test languages update","Проверка успешного ответа [200] при обновлении языка"
"passed","Fri Aug 18 11:44:42 GMT 2023","Fri Aug 18 11:44:43 GMT 2023","443","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"passed","Fri Aug 18 11:44:07 GMT 2023","Fri Aug 18 11:44:07 GMT 2023","395","tests.payments.payment_accounts","Tests create account post","TestCreateAccountPost","","","Check of creation of a new account","Проверка успешного ответа [200] при создании аккаунта с новым <module 'uuid' from '/usr/local/lib/python3.11/uuid.py'>"
"passed","Fri Aug 18 11:44:21 GMT 2023","Fri Aug 18 11:44:22 GMT 2023","439","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"passed","Fri Aug 18 11:44:22 GMT 2023","Fri Aug 18 11:44:22 GMT 2023","443","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"passed","Fri Aug 18 11:43:15 GMT 2023","Fri Aug 18 11:43:17 GMT 2023","2147","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG79-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"passed","Fri Aug 18 11:42:53 GMT 2023","Fri Aug 18 11:42:54 GMT 2023","872","tests.games.reference.languages","Test patch languages","TestLanguagesPartialUpdate","","","TG94-Test languages partial update","Проверка успешного ответа [200] при частичном обновлении языка"
"passed","Fri Aug 18 11:44:33 GMT 2023","Fri Aug 18 11:44:33 GMT 2023","382","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"skipped","Fri Aug 18 11:44:36 GMT 2023","Fri Aug 18 11:44:36 GMT 2023","424","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"skipped","Fri Aug 18 11:44:50 GMT 2023","Fri Aug 18 11:44:51 GMT 2023","384","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"passed","Fri Aug 18 11:44:19 GMT 2023","Fri Aug 18 11:44:20 GMT 2023","384","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"passed","Fri Aug 18 11:44:49 GMT 2023","Fri Aug 18 11:44:49 GMT 2023","426","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param payout_day_of_month","Проверка успешного ответа [200] при изменении payout_day_of_month валидными значениями"
"passed","Fri Aug 18 11:42:50 GMT 2023","Fri Aug 18 11:42:52 GMT 2023","2036","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG95-Test read a language with a deleted ID","Проверка ответа [404] при запросе удаленного языка"
"skipped","Fri Aug 18 11:43:47 GMT 2023","Fri Aug 18 11:43:47 GMT 2023","444","tests.games.utils","Test get filters platforms list","TestFiltersPlatforms","","","TG103-Test filters platforms list","Проверка успешного ответа [200] при запросе фильтра по операционной системе"
"passed","Fri Aug 18 11:42:22 GMT 2023","Fri Aug 18 11:42:23 GMT 2023","1049","tests.games.community","Test get community review","TestCommunityReview","","","TG2-Test community review read","Проверка успешного ответа [200] при запросе обзора пользователей."
"passed","Fri Aug 18 11:44:53 GMT 2023","Fri Aug 18 11:44:53 GMT 2023","449","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"passed","Fri Aug 18 11:44:37 GMT 2023","Fri Aug 18 11:44:37 GMT 2023","453","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"skipped","Fri Aug 18 11:44:12 GMT 2023","Fri Aug 18 11:44:13 GMT 2023","409","tests.payments.payment_accounts.owner.field_commission","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param commission","Проверка успешного ответа [200] при частичном обновлении commission валидными значениями"
"skipped","Fri Aug 18 11:43:06 GMT 2023","Fri Aug 18 11:43:08 GMT 2023","1671","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG83-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Fri Aug 18 11:44:20 GMT 2023","Fri Aug 18 11:44:20 GMT 2023","399","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"passed","Fri Aug 18 11:44:35 GMT 2023","Fri Aug 18 11:44:36 GMT 2023","398","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"skipped","Fri Aug 18 11:43:30 GMT 2023","Fri Aug 18 11:43:30 GMT 2023","0","tests.games.reference.product_languages","Test delete product languages","TestProductLanguagesDelete","","","TG16-Test product languages delete","Проверка успешного ответа [204] при удалении языка продукта"
"passed","Fri Aug 18 11:43:02 GMT 2023","Fri Aug 18 11:43:03 GMT 2023","968","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG89-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Fri Aug 18 11:44:33 GMT 2023","Fri Aug 18 11:44:34 GMT 2023","458","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param gift_time","Проверка успешного ответа [200] при частичном обновлении gift_time валидными значениями"
"passed","Fri Aug 18 11:42:31 GMT 2023","Fri Aug 18 11:42:31 GMT 2023","963","tests.games.reference.genre","Test get genre","TestGenre","","","TG39-Test genre list","Проверка успешного ответа [200] при запросе списка жанров"
"passed","Fri Aug 18 11:44:48 GMT 2023","Fri Aug 18 11:44:49 GMT 2023","416","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param payout_day_of_month","Проверка успешного ответа [200] при изменении payout_day_of_month валидными значениями"
"passed","Fri Aug 18 11:44:43 GMT 2023","Fri Aug 18 11:44:43 GMT 2023","424","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"passed","Fri Aug 18 11:43:17 GMT 2023","Fri Aug 18 11:43:19 GMT 2023","1818","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG86-Test languages create with atypical value","Проверка ответа [200] при создании нетипичного значения языка"
"skipped","Fri Aug 18 11:43:08 GMT 2023","Fri Aug 18 11:43:10 GMT 2023","1855","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG84-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Fri Aug 18 11:43:46 GMT 2023","Fri Aug 18 11:43:47 GMT 2023","747","tests.games.utils","Test get filters genres list","TestFiltersGenres","","","TG102-Test filters genres list","Проверка успешного ответа [200] при запросе фильтра по жанру игр"
"skipped","Fri Aug 18 11:44:26 GMT 2023","Fri Aug 18 11:44:26 GMT 2023","499","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"passed","Fri Aug 18 11:44:52 GMT 2023","Fri Aug 18 11:44:52 GMT 2023","441","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"skipped","Fri Aug 18 11:42:25 GMT 2023","Fri Aug 18 11:42:25 GMT 2023","0","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG12-Test system requirement read","Проверка успешного ответа [200] при запросе системных требований по ID."
"passed","Fri Aug 18 11:44:52 GMT 2023","Fri Aug 18 11:44:53 GMT 2023","510","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"passed","Fri Aug 18 11:44:34 GMT 2023","Fri Aug 18 11:44:35 GMT 2023","489","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param gift_time","Проверка успешного ответа [200] при частичном обновлении gift_time валидными значениями"
"passed","Fri Aug 18 11:43:47 GMT 2023","Fri Aug 18 11:43:48 GMT 2023","920","tests.games.utils","Test get filters prices list","TestFiltersPrices","","","TG104-Test filters prices list","Проверка успешного ответа [200] при запросе списка фльтра цены"
"passed","Fri Aug 18 11:44:35 GMT 2023","Fri Aug 18 11:44:35 GMT 2023","385","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"passed","Fri Aug 18 11:43:55 GMT 2023","Fri Aug 18 11:43:55 GMT 2023","442","tests.payments.external_payments.services","Test patch payment services","TestPaymentsServicesPatchList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем (пробел)"
"skipped","Fri Aug 18 11:43:38 GMT 2023","Fri Aug 18 11:43:38 GMT 2023","0","tests.games.reference.subgenre","Test delete subgenre","TestSubgenreDelete","","","Test subgenre delete","Проверка успешного ответа [204] при удалении поджанра"
"passed","Fri Aug 18 11:44:31 GMT 2023","Fri Aug 18 11:44:32 GMT 2023","455","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"passed","Fri Aug 18 11:42:42 GMT 2023","Fri Aug 18 11:42:43 GMT 2023","859","tests.games.reference.languages","Test delete languages","TestLanguagesDelete","","","TG92-Test languages delete","Проверка успешного ответа [204] при удалении языка"
"passed","Fri Aug 18 11:44:30 GMT 2023","Fri Aug 18 11:44:31 GMT 2023","420","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
